id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price,status
TID21831,website,0.0,group_1,0.0,89.34119060669325,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-16 00:00:00,id_38,52.628393649524824,Not_Canceled
TID12679,website,,group_1,0.0,69.83718354402139,1.0,2.0,1.0,3.0,0.0,0.0,1.0,debit,2019-04-21 00:00:00,id_83,88.36704471652037,Not_Canceled
TID05996,app,0.0,group_1,0.0,92.1937261905719,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-11-03 00:00:00,id_97,31.96521031637481,Not_Canceled
TID19837,website,0.0,group_4,0.0,13.353924245228182,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-12-24 00:00:00,id_44,57.63826422013785,Not_Canceled
TID07683,website,0.0,group_1,0.0,82.25202290446975,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-05-18 00:00:00,id_48,69.98837127799601,Not_Canceled
TID18186,website,0.0,group_1,0.0,0.4900654281853238,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-07-14 00:00:00,id_23,54.03060159521941,Not_Canceled
TID15235,website,0.0,group_4,0.0,64.11905157391615,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-23 00:00:00,id_38,65.34709476243616,Not_Canceled
TID08737,app,0.0,group_1,0.0,38.92107361511932,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_20,63.73742421442466,Not_Canceled
TID25191,website,0.0,group_6,0.0,-0.03790445277350039,1.0,0.0,3.0,2.0,0.0,0.0,1.0,debit,2018-09-07 00:00:00,id_8,105.60950825027159,Not_Canceled
TID10661,website,0.0,group_1,0.0,91.89651276253817,1.0,0.0,1.0,2.0,0.0,0.0,5.0,debit,2018-09-13 00:00:00,id_38,53.641715183894455,Not_Canceled
TID29303,app,,group_1,0.0,117.54081528959571,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-05-14 00:00:00,id_67,69.24335323600516,Not_Canceled
TID17337,website,0.0,group_4,0.0,78.18957586777753,1.0,2.0,2.0,2.0,0.0,0.0,5.0,debit,2019-02-25 00:00:00,id_99,52.11790639603692,Not_Canceled
TID36155,app,0.0,group_1,0.0,38.72460028714658,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_37,63.73742421442466,Not_Canceled
TID29977,app,0.0,group_1,0.0,4.641519973563512,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-11-12 00:00:00,id_57,44.45007046757202,Not_Canceled
TID20313,website,0.0,group_1,0.0,35.84460025596631,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-27 00:00:00,id_86,63.68701298502162,Not_Canceled
TID27591,app,0.0,group_4,0.0,82.59311708397729,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-11-26 00:00:00,id_91,38.0534799231996,Not_Canceled
TID28607,website,0.0,group_4,0.0,101.46426660194832,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-19 00:00:00,id_11,51.74232263905917,Not_Canceled
TID01643,website,0.0,group_1,0.0,45.39764545696654,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2018-09-27 00:00:00,id_76,56.354267153453414,Not_Canceled
TID03536,whoosh,0.0,group_1,,28.522465626225593,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2018-11-25 00:00:00,id_41,40.784106355353224,Not_Canceled
TID20112,app,0.0,group_1,0.0,4.13553457283022,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-09-13 00:00:00,id_80,54.03060159521941,Not_Canceled
TID33315,app,0.0,group_1,0.0,39.496068414259256,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_64,59.93754191940122,Not_Canceled
TID03707,website,0.0,group_1,0.0,76.03163099710017,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-09 00:00:00,id_91,52.628393649524824,Not_Canceled
TID20179,website,0.0,group_1,0.0,20.000877333196996,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2018-08-21 00:00:00,id_16,61.715690302144786,Not_Canceled
TID20349,website,1.0,group_6,0.0,8.516149213659991,0.0,1.0,3.0,2.0,0.0,0.0,3.0,debit,2019-02-02 00:00:00,id_8,99.09245503802322,Not_Canceled
TID11304,website,0.0,group_1,0.0,98.11303870581595,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-04-24 00:00:00,id_78,72.6595682426936,Not_Canceled
TID17924,app,0.0,group_1,0.0,8.971810592824646,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-01-24 00:00:00,id_94,40.240466164923916,Not_Canceled
TID28408,website,0.0,group_1,0.0,18.8508226963205,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-07-14 00:00:00,id_43,84.39136190303991,Not_Canceled
TID01582,whoosh,0.0,group_1,,-0.3799080549751418,0.0,0.0,1.0,,0.0,1.0,1.0,debit,2018-11-10 00:00:00,id_1,48.27767928188303,Not_Canceled
TID28123,website,0.0,group_4,0.0,87.54579592737157,1.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-06-12 00:00:00,id_37,73.10315287104109,Not_Canceled
TID09729,app,0.0,group_1,0.0,80.45291744097656,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-02 00:00:00,id_1,40.784106355353224,Not_Canceled
TID19191,app,0.0,group_1,0.0,321.05754740288927,1.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2019-07-26 00:00:00,id_7,66.75011988117477,Canceled
TID31435,website,0.0,group_1,0.0,0.7745209625708873,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-07-19 00:00:00,id_18,71.22712525501093,Not_Canceled
TID21299,website,0.0,group_4,0.0,117.17769653867809,1.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-06-27 00:00:00,id_54,77.95354935675367,Not_Canceled
TID33992,telephone,0.0,group_1,,1.568899942427156,1.0,2.0,1.0,,0.0,0.0,0.0,debit,2019-06-17 00:00:00,id_28,0.0,Not_Canceled
TID34697,website,0.0,group_1,0.0,65.22211829701203,1.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2018-12-07 00:00:00,id_9,57.227910313375624,Not_Canceled
TID09484,app,0.0,group_1,0.0,118.29447228851882,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-12 00:00:00,id_66,44.02146061300823,Not_Canceled
TID24321,website,0.0,group_1,0.0,114.55580456553639,1.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-04-11 00:00:00,id_26,58.89195722926426,Not_Canceled
TID14664,whoosh,0.0,group_1,,98.34982658389083,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-01-27 00:00:00,id_62,51.95103622181326,Not_Canceled
TID18747,app,0.0,group_1,0.0,17.01664743149861,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-23 00:00:00,id_85,31.35934249306043,Not_Canceled
TID25027,whoosh,0.0,group_1,,22.09067791955325,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2018-11-25 00:00:00,id_20,46.157735510055225,Not_Canceled
TID00585,app,0.0,group_1,0.0,74.26662684970445,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-01-28 00:00:00,id_5,38.0534799231996,Not_Canceled
TID00676,website,0.0,group_4,0.0,2.293350772916888,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-19 00:00:00,id_35,77.1243406547998,Not_Canceled
TID21681,app,0.0,group_1,0.0,218.42428730367305,0.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2018-08-12 00:00:00,id_44,45.62523658551555,Not_Canceled
TID35426,whoosh,0.0,group_1,,0.684269697374048,0.0,1.0,1.0,,0.0,1.0,2.0,debit,2019-01-30 00:00:00,id_67,40.784106355353224,Not_Canceled
TID08144,website,0.0,group_4,0.0,71.45532283611499,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-08 00:00:00,id_88,75.46139884259325,Canceled
TID00942,app,0.0,group_4,0.0,32.97748376190988,1.0,2.0,2.0,2.0,0.0,0.0,2.0,debit,2018-10-08 00:00:00,id_15,40.10436628763946,Not_Canceled
TID01768,app,0.0,group_1,0.0,40.06293314917162,0.0,0.0,1.0,1.0,0.0,0.0,1.0,credit,2019-07-03 00:00:00,id_96,56.61145454534141,Not_Canceled
TID04834,website,1.0,group_1,0.0,144.80744793939692,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-06-05 00:00:00,id_4,61.867701189830875,Not_Canceled
TID26363,website,0.0,group_1,0.0,162.9263823094088,1.0,2.0,1.0,1.0,0.0,0.0,5.0,debit,2019-03-17 00:00:00,id_76,45.289231462590706,Not_Canceled
TID33828,app,0.0,group_1,0.0,34.533936050173764,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2018-12-21 00:00:00,id_35,38.0534799231996,Not_Canceled
TID00929,website,0.0,group_4,0.0,105.49118179853811,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-08 00:00:00,id_54,69.54152105085167,Not_Canceled
TID24459,website,0.0,group_4,0.0,184.0975348485757,3.0,2.0,1.0,3.0,0.0,0.0,5.0,debit,2019-07-11 00:00:00,id_96,74.21014700561176,Not_Canceled
TID08276,app,0.0,group_4,0.0,23.042871216142093,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-09-27 00:00:00,id_96,46.157735510055225,Not_Canceled
TID00669,app,0.0,group_1,0.0,39.016952582326844,2.0,1.0,1.0,3.0,0.0,0.0,1.0,debit,2019-01-16 00:00:00,id_57,58.63135518877803,Not_Canceled
TID21113,website,0.0,group_4,0.0,61.556836448750204,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-04-24 00:00:00,id_48,79.26749450764945,Not_Canceled
TID32381,website,0.0,group_1,0.0,74.64905571601525,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-25 00:00:00,id_2,50.09373117174776,Not_Canceled
TID32881,app,0.0,group_1,0.0,0.32909962724238784,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_62,63.73742421442466,Not_Canceled
TID15961,website,1.0,group_1,0.0,48.79073611525027,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-02-28 00:00:00,id_1,64.24117034196198,Not_Canceled
TID17225,website,0.0,group_1,0.0,45.688118620586174,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-06-15 00:00:00,id_3,65.49765872445299,Not_Canceled
TID05898,app,0.0,group_1,0.0,110.70962752295547,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2018-11-16 00:00:00,id_66,43.48472044988809,Not_Canceled
TID29249,website,1.0,group_1,0.0,-0.4771815806255603,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-07-19 00:00:00,id_83,75.65735632309772,Not_Canceled
TID24184,telephone,0.0,group_1,,23.29154694343687,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-04-20 00:00:00,id_93,0.0,Not_Canceled
TID29766,website,0.0,group_4,0.0,122.7798953373911,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-04-13 00:00:00,id_71,72.3635925329673,Not_Canceled
TID23243,app,0.0,group_1,0.0,82.65626531023803,0.0,0.0,1.0,2.0,0.0,0.0,1.0,credit,2018-09-07 00:00:00,id_47,65.34709476243616,Not_Canceled
TID07339,website,0.0,group_1,0.0,84.4503285414759,1.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-12 00:00:00,id_46,74.87301209516045,Not_Canceled
TID16046,app,0.0,group_1,0.0,0.34177484195912466,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-05-14 00:00:00,id_68,64.24117034196198,Not_Canceled
TID17541,app,0.0,group_1,0.0,131.13984453485702,3.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-11 00:00:00,id_59,52.487831988107956,Not_Canceled
TID30080,website,0.0,group_1,0.0,224.5255352016789,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-29 00:00:00,id_79,54.52252146250021,Not_Canceled
TID02855,whoosh,0.0,group_1,,98.61917624882653,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-01-27 00:00:00,id_31,48.805225020760716,Not_Canceled
TID08929,whoosh,0.0,group_1,,4.730433681623505,1.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-05-01 00:00:00,id_15,64.24117034196198,Not_Canceled
TID03575,website,,group_1,0.0,7.9190351505404655,2.0,2.0,2.0,2.0,0.0,0.0,3.0,debit,2019-02-22 00:00:00,id_55,75.85322857490307,Not_Canceled
TID34100,app,0.0,group_1,0.0,26.628725263432596,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-07 00:00:00,id_15,63.23301024174906,Not_Canceled
TID21555,whoosh,0.0,group_1,,62.520678335575454,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-04-24 00:00:00,id_48,74.18557739342863,Not_Canceled
TID26564,whoosh,0.0,group_1,,33.08242577050799,0.0,1.0,1.0,,0.0,0.0,3.0,debit,2019-01-02 00:00:00,id_2,40.240466164923916,Not_Canceled
TID28058,website,0.0,group_1,0.0,1.770526097049352,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-02 00:00:00,id_40,60.192098255848144,Not_Canceled
TID05971,app,0.0,group_1,0.0,138.44946490903433,0.0,2.0,1.0,2.0,0.0,0.0,1.0,credit,2018-07-30 00:00:00,id_9,56.354267153453414,Not_Canceled
TID21288,app,0.0,group_1,0.0,72.73444519127713,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-08-26 00:00:00,id_26,59.93754191940122,Not_Canceled
TID20438,app,0.0,group_1,0.0,134.20787199048246,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-07-03 00:00:00,id_91,44.69086154922319,Not_Canceled
TID16598,app,0.0,group_4,0.0,57.107976555428614,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2018-12-04 00:00:00,id_78,48.02940133160488,Not_Canceled
TID31166,app,0.0,group_1,0.0,171.98919128667586,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-06-01 00:00:00,id_60,56.61145454534141,Canceled
TID36258,website,0.0,group_1,0.0,21.666670888750392,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-10-22 00:00:00,id_60,52.47221015054013,Not_Canceled
TID14214,app,0.0,group_1,0.0,3.8173017066169423,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-05-28 00:00:00,id_60,56.61145454534141,Not_Canceled
TID21856,website,0.0,group_1,0.0,158.0439275667165,2.0,2.0,2.0,2.0,0.0,0.0,5.0,debit,2018-07-15 00:00:00,id_48,46.95457586793554,Not_Canceled
TID28410,app,0.0,group_1,0.0,124.47733675701737,0.0,2.0,1.0,2.0,0.0,0.0,1.0,credit,2018-07-16 00:00:00,id_71,56.354267153453414,Not_Canceled
TID06027,app,0.0,group_1,0.0,7.096857588682465,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2018-07-13 00:00:00,id_19,38.602135565348064,Not_Canceled
TID10016,website,0.0,group_1,0.0,77.57075960553786,0.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2018-07-08 00:00:00,id_11,42.407913402216344,Not_Canceled
TID11768,app,0.0,group_1,0.0,3.5423737883188524,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-09 00:00:00,id_65,40.784106355353224,Not_Canceled
TID07173,website,0.0,group_1,0.0,6.459350311461245,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-07-24 00:00:00,id_24,83.91025827718266,Not_Canceled
TID06218,app,0.0,group_1,0.0,134.40968439285402,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-03-24 00:00:00,id_61,48.805225020760716,Not_Canceled
TID22678,app,0.0,group_1,0.0,107.46051169140775,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-07-25 00:00:00,id_23,49.46332516624566,Not_Canceled
TID22801,website,0.0,group_1,0.0,16.942147976712292,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-08-09 00:00:00,id_13,61.715690302144786,Not_Canceled
TID07017,website,0.0,group_4,0.0,54.16300476145605,0.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-03-19 00:00:00,id_92,66.56500562190134,Not_Canceled
TID32299,website,0.0,group_4,0.0,20.674096773271202,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-05-06 00:00:00,id_40,69.86429435389921,Not_Canceled
TID35765,website,1.0,group_1,0.0,32.949312786028976,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-01 00:00:00,id_8,77.07551713923415,Not_Canceled
TID05288,app,0.0,group_1,0.0,218.24476830537222,0.0,0.0,1.0,2.0,0.0,0.0,1.0,credit,2018-08-12 00:00:00,id_39,63.23301024174906,Canceled
TID14064,app,0.0,group_1,0.0,43.002984959278564,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2018-09-20 00:00:00,id_94,46.157735510055225,Not_Canceled
TID03805,app,0.0,group_1,0.0,1.2030348171769591,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-03-14 00:00:00,id_24,56.61145454534141,Not_Canceled
TID15007,app,0.0,group_1,0.0,70.79599264548006,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-08-30 00:00:00,id_48,56.61145454534141,Not_Canceled
TID12972,website,0.0,group_1,0.0,108.65662859466602,1.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-05-29 00:00:00,id_61,88.36704471652037,Not_Canceled
TID16605,website,0.0,group_1,0.0,27.432026150248824,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-01-12 00:00:00,id_13,41.49446387183185,Not_Canceled
TID21973,website,0.0,group_2,0.0,124.11131495206357,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-06-07 00:00:00,id_20,53.38738848284268,Not_Canceled
TID09662,app,0.0,group_5,0.0,89.88149643382924,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-27 00:00:00,id_14,70.7716874766766,Not_Canceled
TID15783,app,0.0,group_5,0.0,146.06503240807268,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-17 00:00:00,id_51,66.02918816556642,Not_Canceled
TID16964,whoosh,0.0,group_1,,8.865059433215018,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-04-04 00:00:00,id_23,56.61145454534141,Not_Canceled
TID04902,website,,group_4,0.0,94.42117738331275,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-04-24 00:00:00,id_36,75.46139884259325,Not_Canceled
TID32164,website,0.0,group_4,0.0,31.670088844663923,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-02-28 00:00:00,id_19,80.2384285655051,Not_Canceled
TID12099,app,0.0,group_5,0.0,37.338425376477126,1.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2019-05-25 00:00:00,id_50,76.1958008069155,Not_Canceled
TID33677,website,0.0,group_1,0.0,17.97797755131203,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-06-18 00:00:00,id_64,64.47267120013726,Not_Canceled
TID31461,website,0.0,group_1,0.0,36.63362846716672,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-08-24 00:00:00,id_65,56.354267153453414,Not_Canceled
TID12440,app,0.0,group_1,0.0,2.0230002185752216,0.0,0.0,1.0,1.0,0.0,0.0,4.0,debit,2018-10-12 00:00:00,id_72,40.10436628763946,Not_Canceled
TID25997,app,0.0,group_1,0.0,100.86178946608692,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-30 00:00:00,id_97,44.69086154922319,Not_Canceled
TID13299,website,0.0,group_4,0.0,145.68239428552664,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-07-05 00:00:00,id_23,68.6463697250727,Not_Canceled
TID20475,website,0.0,group_1,0.0,11.980458876215128,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-03-27 00:00:00,id_34,56.61145454534141,Not_Canceled
TID26735,website,0.0,group_5,0.0,9.168302441090347,0.0,0.0,3.0,2.0,0.0,0.0,2.0,debit,2019-07-25 00:00:00,id_55,83.4286900961829,Not_Canceled
TID34160,app,0.0,group_1,0.0,22.139778262947377,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2018-09-14 00:00:00,id_11,47.2196880694891,Not_Canceled
TID26568,app,0.0,group_1,0.0,90.22327885460189,1.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-05-09 00:00:00,id_92,61.91835758505203,Not_Canceled
TID13970,website,0.0,group_1,0.0,0.41777577306476776,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2018-07-16 00:00:00,id_35,48.805225020760716,Not_Canceled
TID24332,website,0.0,group_1,0.0,22.81022293967707,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-07-11 00:00:00,id_54,84.39136190303991,Not_Canceled
TID28294,website,0.0,group_1,0.0,12.201312765565017,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-05-08 00:00:00,id_61,62.34865757917944,Not_Canceled
TID30371,website,0.0,group_4,0.0,23.818188795872842,0.0,2.0,2.0,2.0,0.0,0.0,3.0,debit,2019-03-18 00:00:00,id_31,69.37755535384166,Canceled
TID16126,telephone,0.0,group_4,,-70.0,2.0,0.0,1.0,,0.0,16.0,1.0,debit,2019-01-11 00:00:00,id_36,0.0,Not_Canceled
TID31044,website,0.0,group_4,0.0,75.54119417186305,2.0,1.0,1.0,3.0,0.0,0.0,1.0,debit,2019-06-09 00:00:00,id_4,84.05463798301751,Not_Canceled
TID04666,website,0.0,group_1,0.0,0.3988974711314214,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-07-21 00:00:00,id_80,78.0997260932108,Not_Canceled
TID08904,app,0.0,group_1,0.0,127.30328992645387,1.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-06-21 00:00:00,id_94,57.586996757528134,Not_Canceled
TID01877,website,,group_4,0.0,0.017237892024816823,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-01-23 00:00:00,id_12,77.1243406547998,Not_Canceled
TID14718,app,0.0,group_1,0.0,65.46339957601839,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2018-09-09 00:00:00,id_87,59.17278265513691,Not_Canceled
TID14504,website,0.0,group_6,0.0,43.27617984832549,0.0,1.0,3.0,2.0,0.0,0.0,1.0,debit,2019-01-16 00:00:00,id_50,94.86471125050595,Not_Canceled
TID24288,app,0.0,group_1,0.0,1.2947313645970715,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-04-25 00:00:00,id_78,68.14821769303393,Not_Canceled
TID08588,whoosh,0.0,group_5,,3.7577772459707846,0.0,0.0,1.0,,0.0,25.0,1.0,debit,2019-06-15 00:00:00,id_65,62.22215052199624,Not_Canceled
TID11712,app,0.0,group_1,0.0,57.35665347820388,0.0,0.0,1.0,1.0,0.0,0.0,1.0,credit,2019-05-18 00:00:00,id_19,51.95103622181326,Not_Canceled
TID09500,app,0.0,group_1,0.0,220.7824228935963,0.0,0.0,1.0,1.0,0.0,0.0,1.0,credit,2019-07-20 00:00:00,id_86,45.09170190870494,Not_Canceled
TID07689,app,0.0,group_4,0.0,67.12790612172303,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-11-05 00:00:00,id_51,38.0534799231996,Not_Canceled
TID21581,website,1.0,group_1,0.0,3.654734817636708,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-02-08 00:00:00,id_28,61.208533283227176,Not_Canceled
TID17947,website,0.0,group_4,0.0,40.319694405843194,0.0,0.0,1.0,2.0,0.0,0.0,5.0,debit,2019-07-31 00:00:00,id_16,83.62137334127559,Not_Canceled
TID32106,website,0.0,group_1,0.0,27.01323778215624,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-29 00:00:00,id_56,54.4656003751783,Not_Canceled
TID06921,telephone,0.0,group_1,,13.458584426767965,0.0,1.0,1.0,,0.0,0.0,1.0,debit,2019-03-19 00:00:00,id_8,0.0,Not_Canceled
TID06964,website,,group_4,0.0,21.726933413163838,0.0,2.0,1.0,3.0,0.0,0.0,2.0,debit,2019-05-06 00:00:00,id_63,74.62762188535689,Canceled
TID18128,app,0.0,group_1,0.0,112.1815520230051,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-05-10 00:00:00,id_9,59.17278265513691,Not_Canceled
TID25204,website,0.0,group_4,0.0,77.80216315970782,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-25 00:00:00,id_29,54.52252146250021,Not_Canceled
TID03880,whoosh,0.0,group_1,,17.065557562842095,0.0,2.0,1.0,,0.0,0.0,1.0,debit,2018-08-28 00:00:00,id_16,40.784106355353224,Not_Canceled
TID24702,website,0.0,group_4,0.0,48.91829077946196,2.0,1.0,1.0,3.0,0.0,0.0,1.0,debit,2019-04-14 00:00:00,id_82,88.36704471652037,Not_Canceled
TID36278,website,0.0,group_1,0.0,32.107372477610774,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-09-13 00:00:00,id_76,56.354267153453414,Not_Canceled
TID24243,app,0.0,group_1,0.0,57.924644374060485,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2018-10-06 00:00:00,id_78,46.157735510055225,Not_Canceled
TID00772,app,0.0,group_1,0.0,101.7811128466449,0.0,0.0,1.0,1.0,0.0,0.0,2.0,credit,2018-09-23 00:00:00,id_48,52.47221015054013,Not_Canceled
TID19909,app,0.0,group_1,0.0,95.03847047109674,1.0,1.0,1.0,2.0,0.0,0.0,5.0,credit,2019-03-05 00:00:00,id_23,64.61854581347144,Not_Canceled
TID29439,app,0.0,group_1,0.0,29.304420785503844,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-10-14 00:00:00,id_82,39.69560567581435,Not_Canceled
TID34089,website,0.0,group_1,0.0,199.03628500820398,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-23 00:00:00,id_85,41.02835198216833,Not_Canceled
TID06780,website,0.0,group_4,0.0,122.50296512664929,1.0,4.0,2.0,2.0,0.0,0.0,5.0,debit,2019-07-08 00:00:00,id_15,65.36717331401611,Not_Canceled
TID25770,website,0.0,group_1,0.0,76.53928564304867,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-27 00:00:00,id_28,72.6595682426936,Not_Canceled
TID15047,website,0.0,group_1,0.0,89.54900544720725,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-27 00:00:00,id_76,61.867701189830875,Not_Canceled
TID19169,website,0.0,group_4,0.0,123.53015924956203,1.0,2.0,1.0,3.0,0.0,0.0,1.0,debit,2019-06-23 00:00:00,id_96,77.95354935675367,Canceled
TID18315,whoosh,0.0,group_1,,4.94432358512464,0.0,1.0,1.0,,0.0,1.0,0.0,debit,2018-09-12 00:00:00,id_93,40.784106355353224,Not_Canceled
TID13344,app,0.0,group_1,0.0,116.20905749557124,1.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-07-04 00:00:00,id_85,44.69086154922319,Not_Canceled
